0,60,75,41,1,"[0, 90, 180, 270]"
0,41,89,43,1,"[0, 90, 180, 270]"
0,0,90,43,1,"[0, 180]"
0,0,91,43,1,"[0, 180]"
0,0,92,43,1,"[0, 180]"
0,42,93,43,1,"[0, 90, 180, 270]"
0,0,94,43,1,"[0, 180]"
0,0,95,43,1,"[0, 180]"
0,0,96,43,1,"[0, 180]"
0,0,97,43,1,"[0, 180]"
0,43,98,43,1,"[0, 90, 180, 270]"
0,0,98,44,1,"[90, 270]"
0,0,98,45,1,"[90, 270]"
0,0,98,46,1,"[90, 270]"
0,0,98,47,1,"[90, 270]"
0,0,98,48,1,"[90, 270]"
0,0,98,49,1,"[90, 270]"
0,0,98,50,1,"[90, 270]"
0,0,98,51,1,"[90, 270]"
0,0,98,52,1,"[90, 270]"
0,0,98,53,1,"[90, 270]"
0,0,98,54,1,"[90, 270]"
0,0,98,55,1,"[90, 270]"
0,0,98,56,1,"[90, 270]"
0,0,98,57,1,"[90, 270]"
0,19,98,58,1,"[0, 90, 180, 270]"
0,0,97,58,1,"[180, 0]"
0,0,96,58,1,"[180, 0]"
0,0,95,58,1,"[180, 0]"
0,0,94,58,1,"[180, 0]"
0,18,93,58,1,"[0, 90, 180, 270]"
0,0,92,58,1,"[180, 0]"
0,0,91,58,1,"[180, 0]"
0,0,90,58,1,"[180, 0]"
0,17,89,58,1,"[0, 90, 180, 270]"
0,0,88,58,1,"[180, 0]"
0,0,87,58,1,"[180, 0]"
0,16,86,58,1,"[0, 90, 180, 270]"
0,0,85,58,1,"[180, 0]"
0,0,84,58,1,"[180, 0]"
0,0,83,58,1,"[180, 0]"
0,0,82,58,1,"[180, 0]"
0,15,81,58,1,"[0, 90, 180, 270]"
0,0,80,58,1,"[180, 0]"
0,0,79,58,1,"[180, 0]"
0,0,78,58,1,"[180, 0]"
0,0,77,58,1,"[180, 0]"
0,0,76,58,1,"[180, 0]"
0,13,75,58,1,"[0, 90, 180, 270]"
0,0,75,57,1,"[90, 270]"
0,0,75,56,1,"[90, 270]"
0,0,75,55,1,"[90, 270]"
0,0,75,54,1,"[90, 270]"
0,0,75,53,1,"[90, 270]"
0,0,75,52,1,"[90, 270]"
0,0,75,51,1,"[90, 270]"
0,37,75,50,1,"[0, 90, 180, 270]"
0,0,75,49,1,"[90, 270]"
0,0,75,48,1,"[90, 270]"
0,0,75,47,1,"[90, 270]"
0,0,75,46,1,"[90, 270]"
0,0,75,45,1,"[90, 270]"
0,0,75,44,1,"[90, 270]"
0,38,75,43,1,"[0, 90, 180, 270]"
0,0,75,42,1,"[90, 270]"
0,13,75,58,1,"[0, 90, 180, 270]"
0,0,74,58,1,"[180, 0]"
0,0,73,58,1,"[180, 0]"
0,0,72,58,1,"[180, 0]"
0,0,71,58,1,"[180, 0]"
0,0,70,58,1,"[180, 0]"
0,12,69,58,1,"[0, 90, 180, 270]"
0,0,68,58,1,"[180, 0]"
0,0,67,58,1,"[180, 0]"
0,0,66,58,1,"[180, 0]"
0,0,65,58,1,"[180, 0]"
0,11,64,58,1,"[0, 90, 180, 270]"
0,0,63,58,1,"[180, 0]"
0,0,62,58,1,"[180, 0]"
0,10,61,58,1,"[0, 90, 180, 270]"
0,0,60,58,1,"[180, 0]"
0,0,59,58,1,"[180, 0]"
0,0,58,58,1,"[180, 0]"
0,0,57,58,1,"[180, 0]"
0,9,56,58,1,"[0, 90, 180, 270]"
0,0,55,58,1,"[180, 0]"
0,0,54,58,1,"[180, 0]"
0,8,53,58,1,"[0, 90, 180, 270]"
0,0,53,57,1,"[90, 270]"
0,0,53,56,1,"[90, 270]"
0,0,53,55,1,"[90, 270]"
0,0,53,54,1,"[90, 270]"
0,0,53,53,1,"[90, 270]"
0,0,53,52,1,"[90, 270]"
0,0,53,51,1,"[90, 270]"
0,32,53,50,1,"[0, 90, 180, 270]"
0,0,53,49,1,"[90, 270]"
0,0,53,48,1,"[90, 270]"
0,0,53,47,1,"[90, 270]"
0,0,53,46,1,"[90, 270]"
0,0,53,45,1,"[90, 270]"
0,0,53,44,1,"[90, 270]"
0,0,53,43,1,"[90, 270]"
0,0,53,42,1,"[90, 270]"
0,55,53,41,1,"[0, 90, 180, 270]"
0,0,54,41,1,"[0, 180]"
0,0,55,41,1,"[0, 180]"
0,0,56,41,1,"[0, 180]"
0,0,57,41,1,"[0, 180]"
0,56,58,41,1,"[0, 90, 180, 270]"
0,0,59,41,1,"[0, 180]"
0,0,60,41,1,"[0, 180]"
0,57,61,41,1,"[0, 90, 180, 270]"
0,0,62,41,1,"[0, 180]"
0,0,63,41,1,"[0, 180]"
0,58,64,41,1,"[0, 90, 180, 270]"
0,0,65,41,1,"[0, 180]"
0,0,66,41,1,"[0, 180]"
0,0,67,41,1,"[0, 180]"
0,0,68,41,1,"[0, 180]"
0,59,69,41,1,"[0, 90, 180, 270]"
0,0,70,41,1,"[0, 180]"
0,0,71,41,1,"[0, 180]"
0,0,72,41,1,"[0, 180]"
0,0,73,41,1,"[0, 180]"
0,0,74,41,1,"[0, 180]"
0,0,52,58,1,"[180, 0]"
0,0,51,58,1,"[180, 0]"
0,0,50,58,1,"[180, 0]"
0,0,49,58,1,"[180, 0]"
0,7,48,58,1,"[0, 90, 180, 270]"
0,0,47,58,1,"[180, 0]"
0,0,46,58,1,"[180, 0]"
0,6,45,58,1,"[0, 90, 180, 270]"
0,0,44,58,1,"[180, 0]"
0,0,43,58,1,"[180, 0]"
0,0,42,58,1,"[180, 0]"
0,0,41,58,1,"[180, 0]"
0,5,40,58,1,"[0, 90, 180, 270]"
0,0,39,58,1,"[180, 0]"
0,4,38,58,1,"[0, 90, 180, 270]"
0,0,37,58,1,"[180, 0]"
0,0,36,58,1,"[180, 0]"
0,0,35,58,1,"[180, 0]"
0,0,34,58,1,"[180, 0]"
0,3,33,58,1,"[0, 90, 180, 270]"
0,0,32,58,1,"[180, 0]"
0,2,31,58,1,"[0, 90, 180, 270]"
0,0,30,58,1,"[180, 0]"
0,0,29,58,1,"[180, 0]"
0,0,28,58,1,"[180, 0]"
0,1,27,58,1,"[0, 90, 180, 270]"
0,0,27,57,1,"[90, 270]"
0,0,27,56,1,"[90, 270]"
0,0,27,55,1,"[90, 270]"
0,0,27,54,1,"[90, 270]"
0,24,27,53,1,"[0, 90, 180, 270]"
0,0,27,52,1,"[90, 270]"
0,0,27,51,1,"[90, 270]"
0,25,27,50,1,"[0, 90, 180, 270]"
0,0,27,49,1,"[90, 270]"
0,0,27,48,1,"[90, 270]"
0,0,27,47,1,"[90, 270]"
0,0,27,46,1,"[90, 270]"
0,0,27,45,1,"[90, 270]"
0,0,27,44,1,"[90, 270]"
0,0,27,43,1,"[90, 270]"
0,0,27,42,1,"[90, 270]"
0,48,27,41,1,"[0, 90, 180, 270]"
0,0,28,41,1,"[0, 180]"
0,0,29,41,1,"[0, 180]"
0,0,30,41,1,"[0, 180]"
0,49,31,41,1,"[0, 90, 180, 270]"
0,0,32,41,1,"[0, 180]"
0,50,33,41,1,"[0, 90, 180, 270]"
0,0,34,41,1,"[0, 180]"
0,0,35,41,1,"[0, 180]"
0,0,36,41,1,"[0, 180]"
0,0,37,41,1,"[0, 180]"
0,51,38,41,1,"[0, 90, 180, 270]"
0,0,39,41,1,"[0, 180]"
0,52,40,41,1,"[0, 90, 180, 270]"
0,0,41,41,1,"[0, 180]"
0,0,42,41,1,"[0, 180]"
0,0,43,41,1,"[0, 180]"
0,0,44,41,1,"[0, 180]"
0,53,45,41,1,"[0, 90, 180, 270]"
0,0,46,41,1,"[0, 180]"
0,0,47,41,1,"[0, 180]"
0,54,48,41,1,"[0, 90, 180, 270]"
0,0,49,41,1,"[0, 180]"
0,0,50,41,1,"[0, 180]"
0,0,51,41,1,"[0, 180]"
0,0,52,41,1,"[0, 180]"
0,0,26,58,1,"[180, 0]"
0,0,25,58,1,"[180, 0]"
0,0,24,58,1,"[180, 0]"
0,0,23,58,1,"[180, 0]"
0,0,22,58,1,"[180, 0]"
0,0,21,58,1,"[180, 0]"
0,0,20,58,1,"[180, 0]"
0,0,19,58,1,"[180, 0]"
0,0,18,58,1,"[180, 0]"
0,0,17,58,1,"[180, 0]"
0,0,16,58,1,"[180, 0]"
0,0,15,58,1,"[180, 0]"
0,0,14,58,1,"[180, 0]"
0,0,13,58,1,"[180, 0]"
0,0,12,58,1,"[180, 0]"
0,0,11,58,1,"[180, 0]"
0,0,10,58,1,"[180, 0]"
0,0,9,58,1,"[180, 0]"
0,0,8,58,1,"[180, 0]"
